Numpoints,  65536
SamplingRate(Hz), 48000
Time(s), Amplitude(V)
0.000000E+00, -2.798862E-06
2.083333E-05, -2.131937E-06
4.166667E-05, -9.313877E-06
6.250000E-05, -9.489667E-06
8.333333E-05, -8.331913E-06
1.041667E-04, -6.624863E-06
1.250000E-04, -9.359482E-06
1.458333E-04, -1.143040E-05
1.666667E-04, -9.540618E-07
1.875000E-04, -2.390470E-06
2.083333E-04, 1.830867E-06
2.291667E-04, -6.125447E-08
2.500000E-04, 2.886834E-06
2.708333E-04, 2.714924E-06
2.916667E-04, -9.794203E-07
3.125000E-04, 3.892938E-06
3.333333E-04, 9.321492E-06
3.541667E-04, 4.017204E-06
3.750000E-04, 4.656876E-06
3.958333E-04, 1.166638E-05
4.166667E-04, 5.904842E-06
4.375000E-04, -9.174728E-07
4.583333E-04, -2.892663E-06
4.791667E-04, -3.978039E-08
5.000000E-04, 1.019698E-06
5.208333E-04, 9.020130E-06
5.416667E-04, 4.409119E-06
5.625000E-04, -1.142179E-06
5.833333E-04, -8.072920E-06
6.041667E-04, -7.873163E-06
6.250000E-04, -3.898228E-06
6.458333E-04, -5.160380E-06
6.666667E-04, -3.624222E-06
6.875000E-04, -1.218631E-06
7.083333E-04, -7.729777E-07
7.291667E-04, 1.865450E-06
7.500000E-04, 9.994329E-06
7.708333E-04, 1.064282E-05
7.916667E-04, 5.503457E-06
8.125000E-04, 3.113317E-06
8.333333E-04, 5.033618E-06
8.541667E-04, 8.894631E-06
8.750000E-04, 8.449991E-06
8.958333E-04, 3.955702E-06
9.166667E-04, 2.419874E-06
9.375000E-04, 3.248650E-06
9.583333E-04, 5.518853E-06
9.791667E-04, 1.044068E-05
1.000000E-03, 5.373767E-06
1.020833E-03, 6.395874E-06
1.041667E-03, 8.236080E-06
1.062500E-03, 1.402188E-05
1.083333E-03, 3.376989E-06
1.104167E-03, -8.694878E-07
1.125000E-03, -4.601470E-06
1.145833E-03, -6.565510E-06
1.166667E-03, -8.101900E-06
1.187500E-03, -2.975191E-06
1.208333E-03, 2.317488E-06
1.229167E-03, -1.984230E-06
1.250000E-03, -3.004652E-07
1.270833E-03, 5.319132E-06
1.291667E-03, -7.856679E-07
1.312500E-03, -4.711913E-06
1.333333E-03, -3.742835E-06
1.354167E-03, 1.704841E-06
1.375000E-03, 6.865382E-06
1.395833E-03, 1.672562E-06
1.416667E-03, -1.155344E-06
1.437500E-03, -3.026116E-06
1.458333E-03, -2.074082E-06
1.479167E-03, 4.293153E-06
1.500000E-03, 4.197329E-06
1.520833E-03, 1.233420E-05
1.541667E-03, 1.692690E-05
1.562500E-03, 2.310616E-05
1.583333E-03, 1.289238E-05
1.604167E-03, 1.700714E-05
1.625000E-03, 1.666350E-05
1.645833E-03, 1.783020E-05
1.666667E-03, 2.829779E-05
1.687500E-03, 2.843205E-05
1.708333E-03, 1.598631E-05
1.729167E-03, 2.197229E-05
1.750000E-03, 2.314594E-05
1.770833E-03, 2.140236E-05
1.791667E-03, 2.298265E-05
1.812500E-03, 2.796965E-05
1.833333E-03, 2.833848E-05
1.854167E-03, 2.312097E-05
1.875000E-03, 2.187118E-05
1.895833E-03, 1.327631E-05
1.916667E-03, 1.118758E-05
1.937500E-03, 1.088158E-05
1.958333E-03, 3.343771E-06
1.979167E-03, 7.289369E-06
2.000000E-03, 5.879084E-06
2.020833E-03, 1.177204E-05
2.041667E-03, 1.869172E-05
2.062500E-03, 2.031652E-05
2.083333E-03, 2.229992E-05
2.104167E-03, 3.376147E-05
2.125000E-03, 3.937427E-05
2.145833E-03, 2.938466E-05
2.166667E-03, 2.420520E-05
2.187500E-03, 3.010509E-05
2.208333E-03, 2.710915E-05
2.229167E-03, 2.419847E-05
2.250000E-03, 3.074931E-05
2.270833E-03, 3.472490E-05
2.291667E-03, 3.899752E-05
2.312500E-03, 3.207894E-05
2.333333E-03, 2.310220E-05
2.354167E-03, 2.187494E-05
2.375000E-03, 2.579697E-05
2.395833E-03, 2.982999E-05
2.416667E-03, 2.901076E-05
2.437500E-03, 2.155423E-05
2.458333E-03, 2.260097E-05
2.479167E-03, 2.651781E-05
2.500000E-03, 3.108802E-05
2.520833E-03, 2.697549E-05
2.541667E-03, 3.273394E-05
2.562500E-03, 2.990182E-05
2.583333E-03, 3.943665E-05
2.604167E-03, 4.070026E-05
2.625000E-03, 3.548950E-05
2.645833E-03, 4.143770E-05
2.666667E-03, 4.601721E-05
2.687500E-03, 5.049843E-05
2.708333E-03, 5.186271E-05
2.729167E-03, 4.840835E-05
2.750000E-03, 4.283663E-05
2.770833E-03, 4.422588E-05
2.791667E-03, 5.048026E-05
2.812500E-03, 4.835888E-05
2.833333E-03, 4.607515E-05
2.854167E-03, 4.320531E-05
2.875000E-03, 4.300359E-05
2.895833E-03, 3.367020E-05
2.916667E-03, 2.987063E-05
2.937500E-03, 2.328497E-05
2.958333E-03, 1.152299E-05
2.979167E-03, 1.717607E-05
3.000000E-03, 2.026511E-05
3.020833E-03, 1.960194E-05
3.041667E-03, 1.193040E-05
3.062500E-03, 6.246582E-06
3.083333E-03, 7.813991E-06
3.104167E-03, 9.520343E-06
3.125000E-03, 1.892894E-05
3.145833E-03, 2.323879E-05
3.166667E-03, 3.077354E-05
3.187500E-03, 2.956773E-05
3.208333E-03, 3.248305E-05
3.229167E-03, 2.754164E-05
3.250000E-03, 3.084211E-05
3.270833E-03, 3.738497E-05
3.291667E-03, 4.419712E-05
3.312500E-03, 3.524162E-05
3.333333E-03, 3.944157E-05
3.354167E-03, 3.005518E-05
3.375000E-03, 2.811863E-05
3.395833E-03, 2.696990E-05
3.416667E-03, 1.841350E-05
3.437500E-03, 2.270732E-05
3.458333E-03, 1.542432E-05
3.479167E-03, 1.218067E-05
3.500000E-03, 1.255856E-05
3.520833E-03, 1.047721E-05
3.541667E-03, 9.133483E-06
3.562500E-03, 1.987476E-06
3.583333E-03, 1.483619E-05
3.604167E-03, 1.292439E-05
3.625000E-03, 1.041198E-05
3.645833E-03, 1.148822E-05
3.666667E-03, 1.551426E-05
3.687500E-03, 1.445413E-05
3.708333E-03, 1.394784E-05
3.729167E-03, 6.625568E-06
3.750000E-03, -3.028998E-06
3.770833E-03, 8.935370E-06
3.791667E-03, 1.259298E-05
3.812500E-03, 1.710114E-05
3.833333E-03, 1.825912E-05
3.854167E-03, 1.604225E-05
3.875000E-03, 2.044677E-05
3.895833E-03, 1.746860E-05
3.916667E-03, 2.559688E-05
3.937500E-03, 2.903457E-05
3.958333E-03, 3.510379E-05
3.979167E-03, 3.236939E-05
4.000000E-03, 2.453042E-05
4.020833E-03, 2.105094E-05
4.041667E-03, 1.634546E-05
4.062500E-03, 1.406995E-05
4.083333E-03, 1.157274E-05
4.104167E-03, 1.183330E-05
4.125000E-03, 1.134399E-05
4.145833E-03, 8.569390E-06
4.166667E-03, 3.446776E-06
4.187500E-03, 9.079329E-06
4.208333E-03, 5.445273E-06
4.229167E-03, 5.311696E-06
4.250000E-03, 9.749581E-06
4.270833E-03, 1.173507E-05
4.291667E-03, 5.253217E-06
4.312500E-03, 8.372444E-06
4.333333E-03, 1.335148E-05
4.354167E-03, 2.348209E-05
4.375000E-03, 2.439095E-05
4.395833E-03, 2.171276E-05
4.416667E-03, 2.457005E-05
4.437500E-03, 2.160665E-05
4.458333E-03, 3.009790E-05
4.479167E-03, 2.139770E-05
4.500000E-03, 2.164014E-05
4.520833E-03, 2.529331E-05
4.541667E-03, 2.403566E-05
4.562500E-03, 3.157191E-05
4.583333E-03, 2.428002E-05
4.604167E-03, 2.352697E-05
4.625000E-03, 2.404085E-05
4.645833E-03, 2.026547E-05
4.666667E-03, 5.546822E-06
4.687500E-03, 1.641743E-05
4.708333E-03, 2.724288E-05
4.729167E-03, 2.890793E-05
4.750000E-03, 1.668748E-05
4.770833E-03, 1.445660E-05
4.791667E-03, 1.628058E-05
4.812500E-03, 1.494154E-05
4.833333E-03, 1.471865E-05
4.854167E-03, 2.044482E-05
4.875000E-03, 1.651705E-05
4.895833E-03, 1.761806E-05
4.916667E-03, 1.897615E-05
4.937500E-03, 3.400058E-05
4.958333E-03, 3.062916E-05
4.979167E-03, 2.217720E-05
5.000000E-03, 2.641105E-05
5.020833E-03, 3.891738E-05
5.041667E-03, 3.938353E-05
5.062500E-03, 2.873744E-05
5.083333E-03, 2.897870E-05
5.104167E-03, 3.716572E-05
5.125000E-03, 2.476585E-05
5.145833E-03, 2.790428E-05
5.166667E-03, 2.937274E-05
5.187500E-03, 2.622281E-05
5.208333E-03, 2.771637E-05
5.229167E-03, 1.306187E-05
5.250000E-03, 2.033880E-05
5.270833E-03, 1.915286E-05
5.291667E-03, 6.545158E-06
5.312500E-03, -2.537279E-06
5.333333E-03, -7.719453E-06
5.354167E-03, -2.841359E-06
5.375000E-03, -1.082385E-05
5.395833E-03, -7.179076E-06
5.416667E-03, 6.665559E-07
5.437500E-03, 6.505988E-07
5.458333E-03, 5.649069E-06
5.479167E-03, 1.816587E-05
5.500000E-03, 9.398806E-06
5.520833E-03, 1.700298E-05
5.541667E-03, 1.776798E-05
5.562500E-03, 1.746821E-05
5.583333E-03, 1.597241E-05
5.604167E-03, 2.633530E-05
5.625000E-03, 1.755189E-05
5.645833E-03, 1.334363E-05
5.666667E-03, 2.761961E-05
5.687500E-03, 3.676293E-05
5.708333E-03, 2.506797E-05
5.729167E-03, 2.402986E-05
5.750000E-03, 1.397562E-05
5.770833E-03, -6.912561E-06
5.791667E-03, -5.861542E-06
5.812500E-03, -1.696132E-05
5.833333E-03, -4.409165E-05
5.854167E-03, -4.426980E-05
5.875000E-03, -3.216498E-05
5.895833E-03, -8.625741E-06
5.916667E-03, -2.181492E-06
5.937500E-03, 3.300679E-05
5.958333E-03, 5.928837E-05
5.979167E-03, -5.362015E-05
6.000000E-03, 7.673484E-05
6.020833E-03, 2.248161E-04
6.041667E-03, 4.853569E-05
6.062500E-03, 2.841101E-05
6.083333E-03, -2.756675E-05
6.104167E-03, 3.253321E-04
6.125000E-03, 8.022433E-04
6.145833E-03, 4.351673E-04
6.166667E-03, -2.212329E-04
6.187500E-03, -2.537156E-04
6.208333E-03, 2.901451E-04
6.229167E-03, -2.493926E-03
6.250000E-03, -1.626016E-02
6.270833E-03, -3.855866E-02
6.291667E-03, -3.615224E-02
6.312500E-03, -1.053153E-02
6.333333E-03, -3.786325E-03
6.354167E-03, 3.499459E-03
6.375000E-03, 1.566684E-02
6.395833E-03, 1.550277E-02
6.416667E-03, 2.446620E-02
6.437500E-03, 3.146239E-02
6.458333E-03, 2.581730E-02
6.479167E-03, 2.242813E-02
6.500000E-03, 2.477480E-02
6.520833E-03, 1.778110E-02
6.541667E-03, 1.002345E-02
6.562500E-03, 1.330561E-02
6.583333E-03, 9.203364E-03
6.604167E-03, 2.056903E-03
6.625000E-03, -1.276289E-03
6.645833E-03, -2.183667E-03
6.666667E-03, -6.835152E-04
6.687500E-03, -3.967009E-03
6.708333E-03, -5.790285E-03
6.729167E-03, -6.392548E-03
6.750000E-03, -8.214910E-03
6.770833E-03, -8.615976E-03
6.791667E-03, -9.480886E-03
6.812500E-03, -1.129908E-02
6.833333E-03, -1.289959E-02
6.854167E-03, -1.144983E-02
6.875000E-03, -1.147794E-02
6.895833E-03, -1.140441E-02
6.916667E-03, -8.917095E-03
6.937500E-03, -7.470369E-03
6.958333E-03, -7.378013E-03
6.979167E-03, -4.013799E-03
7.000000E-03, -3.518787E-03
7.020833E-03, -3.839054E-03
7.041667E-03, -2.749530E-03
7.062500E-03, -2.317881E-03
7.083333E-03, -4.157062E-03
7.104167E-03, -1.865695E-03
7.125000E-03, -1.810319E-03
7.145833E-03, -7.203682E-03
7.166667E-03, -5.485932E-03
7.187500E-03, -5.478810E-03
7.208333E-03, -4.155046E-03
7.229167E-03, -3.490740E-03
7.250000E-03, -9.876937E-04
7.270833E-03, 2.789966E-05
7.291667E-03, 1.325932E-03
7.312500E-03, 2.826065E-03
7.333333E-03, 2.742210E-03
7.354167E-03, 2.199956E-03
7.375000E-03, 3.466159E-03
7.395833E-03, 5.633253E-03
7.416667E-03, 5.399390E-03
7.437500E-03, 5.569840E-03
7.458333E-03, 4.037522E-03
7.479167E-03, 4.009848E-03
7.500000E-03, 4.440624E-03
7.520833E-03, 4.964875E-03
7.541667E-03, 4.497249E-03
7.562500E-03, 3.005079E-03
7.583333E-03, 2.877037E-03
7.604167E-03, 4.785665E-03
7.625000E-03, 3.314638E-03
7.645833E-03, 2.054919E-03
7.666667E-03, 3.445223E-03
7.687500E-03, 1.542448E-03
7.708333E-03, 9.249252E-04
7.729167E-03, 3.159552E-03
7.750000E-03, 2.003247E-03
7.770833E-03, 1.086633E-04
7.791667E-03, 2.150918E-03
7.812500E-03, 9.368490E-04
7.833333E-03, 1.374987E-03
7.854167E-03, 2.251614E-03
7.875000E-03, 2.198269E-03
7.895833E-03, 8.075354E-04
7.916667E-03, 1.468262E-03
7.937500E-03, 2.227535E-03
7.958333E-03, 1.950138E-03
7.979167E-03, 1.387588E-03
8.000000E-03, 8.473041E-04
8.020833E-03, 5.881166E-04
